Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Distance to Track (m);Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;DVL-X-Speed(m/s);DVL-Y-Speed(m/s);DVl-Temperature(c);Conductivity (mmhos/cm);CTD-Temperature (c);Salinity (ppt);Sound Speed (m/s);
35.9242296747935;14.5044916061675;15:16:41.41;6/29/2017;9;1.968;71.44;2.27258492511768;0.92;59.1;61.46;-4.37;-14;28.8;.01;39.87;39.88;82.6;159;541.6;15.59;-10.2;D;204.3773;43;6.894;3;2.01;206;58.97;14.50455706;35.9242617;0;0;1;N;0.501855;43;43;11;116;116;59.52205;0;1.031749;-2.933063E-02;25.88;0;25.88;40.477;1542.324;
35.9242319332842;14.504498258043;15:16:42.43;6/29/2017;9;1.507;68.65;2.27258492511768;0.92;58.1;60.51;4.47;6.36;28.9;.01;39.97;39.98;82.6;159;541.6;15.59;-10.2;D;204.3773;43;6.251;3;1.77;205;58.1;14.50455706;35.9242617;0;0;1;N;0.5459758;84;84;11;118;118;59.20889;0;0.9074471;-5.493141E-02;25.88;0;25.88;40.57;1542.424;
35.9242323164395;14.504508447033;15:16:43.46;6/29/2017;9;2.043;67.62;2.27258492511768;0.92;61;63.27;-1.19;-0.68;28.8;.03;40.57;40.60;82.6;124;541.5;15.7;-7.9;D;262.0161;43;5.466;3;1.84;208;53.38;14.50455706;35.9242617;0;0;1;N;0.8957819;50;50;11;102;102;56.72194;0;0.9356591;-0.1302964;25.88;0;25.88;40.568;1542.423;
35.9242388929761;14.5045184945722;15:16:44.49;6/29/2017;9;2.021;66.68;2.27258492511768;0.92;57.3;59.75;1.33;0.65;28.8;.01;39.99;40.00;82.6;124;541.5;15.7;-7.9;D;262.0161;44;16.704;3;1.93;208;278.36;14.50433538;35.92426078;0;0;1;N;2.569576;63;63;11;5;5;287.5872;0;0.982093;-0.1622152;25.88;0;25.88;40.772;1542.642;
35.9242394556863;14.5045309606098;15:16:45.54;6/29/2017;9;1.989;67.18;2.27258492511768;0.92;55.8;58.32;-2.28;-6.19;28.8;.01;40.16;40.17;82.6;124;541.5;15.7;-7.9;D;262.0161;44;17.809;3;1.96;208;277.63;14.50433538;35.92426078;0;0;1;N;2.544473;46;46;11;5;5;287.4235;0;1.002774;-0.1067238;25.88;0;25.88;40.674;1542.537;
35.9242476775425;14.5045386199326;15:16:46.59;6/29/2017;9;1.645;58.31;2.27258492511768;0.92;47.2;50.13;2.03;-6.56;28.8;.00;39.60;39.60;82.6;176;541.4;15.58;-11.3;D;184.5682;44;18.400;3;1.74;206;274.53;14.50433538;35.92426078;0;0;1;N;1.649659;69;69;11;5;5;281.4081;0;0.8898492;-8.199468E-02;25.88;0;25.88;40.681;1542.543;
35.9242529235682;14.5045465751609;15:16:47.61;6/29/2017;9;1.68;60.11;2.27258492511768;0.92;37;40.39;4.87;-13;28.8;.02;39.73;39.75;82.6;176;541.4;15.58;-11.3;D;184.5682;44;19.080;3;1.62;205;272.62;14.50433538;35.92426078;0;0;1;N;1.100072;86;86;11;5;5;277.5702;0;0.8263261;-0.1018574;25.9;0;25.9;40.693;1542.603;
35.9242561618727;14.5045550321476;15:16:48.66;6/29/2017;9;0.795;51.91;2.27258492511768;0.92;32.7;36.28;3.17;-12.1;28.8;.03;39.52;39.55;82.6;176;541.4;15.58;-11.3;D;184.5682;44;19.830;3;1.21;203;271.48;14.50433538;35.92426078;0;0;1;N;0.6714408;76;76;11;5;5;274.8588;0;0.6110868;-0.1283361;25.94;0;25.94;40.535;1542.525;
35.9242587109071;14.5045584576691;15:16:49.67;6/29/2017;9;0.839;43.5;2.27258492511768;0.92;30.1;33.79;5.51;-3.18;28.8;.04;39.29;39.33;82.6;88;541.3;15.71;-5.6;D;369.0682;44;20.134;3;1.04;208;270.65;14.50433538;35.92426078;0;0;1;N;0.309436;89;89;11;5;5;272.5925;0;0.5205626;-0.1308647;25.94;0;25.94;40.575;1542.569;
35.9242625140596;14.5045581617354;15:16:50.72;6/29/2017;9;0.8;23.35;2.27258492511768;0.92;8;12.62;1.43;-9.8;28.8;.02;40.17;40.19;82.6;88;541.3;15.71;-5.6;D;369.0682;44;20.107;3;0.94;208;269.45;14.50433538;35.92426078;0;0;1;N;1.75484E-03;62;62;11;5;5;269.7353;0;0.4838857;-4.126369E-02;25.94;0;25.94;40.537;1542.527;
35.9242664997627;14.5045582626982;15:16:51.76;6/29/2017;9;0.932;8.65;2.27258492511768;0.92;12.2;16.65;-0.46;-14.4;28.7;.03;39.46;39.49;82.6;87;541.3;15.54;-5.6;D;373.3103;44;20.125;3;0.89;208;268.19;14.50433538;35.92426078;0;0;1;N;0.4481627;54;54;11;5;5;268.4385;0;0.4571798;-4.881845E-02;25.94;0;25.94;40.496;1542.483;
35.9242714104959;14.5045604994387;15:16:52.78;6/29/2017;9;1.148;17.34;2.27258492511768;0.92;10;14.54;1.73;1.55;28.8;.02;39.73;39.75;82.6;87;541.3;15.54;-5.6;D;373.3103;44;20.351;3;0.92;208;266.68;14.50433538;35.92426078;0;0;1;N;0.8593881;67;67;11;5;5;263.1127;0;0.4662681;-7.807104E-02;25.94;0;25.94;40.509;1542.496;
35.924276945298;14.5045600933656;15:16:53.81;6/29/2017;9;1.335;1.3;2.27258492511768;0.92;3.1;7.92;0.55;-6.27;28.9;.03;39.73;39.76;82.6;87;541.3;15.54;-5.6;D;373.3103;44;20.360;3;1.03;208;264.95;14.50433538;35.92426078;0;0;1;N;1.478364;60;60;11;5;5;259.1167;0;0.5276914;-4.329481E-02;25.94;0;25.94;40.504;1542.491;
35.9242850186211;14.5045597410983;15:16:54.87;6/29/2017;9;1.606;3.69;2.27258492511768;0.92;349.8;355.15;3.9;-0.72;28.8;.02;39.89;39.91;82.5;142;541.1;15.6;-9.1;D;228.6338;44;20.426;3;1.29;208;262.43;14.50433538;35.92426078;0;0;1;N;2.443897;79;79;11;5;5;253.3067;0;0.6601431;6.595488E-02;25.94;0;25.94;40.519;1542.506;
35.9242918981328;14.5045590795062;15:16:55.90;6/29/2017;9;1.459;352.06;2.27258492511768;0.92;349.9;355.24;-1.91;-14.8;28.8;.02;39.84;39.86;82.5;142;541.1;15.6;-9.1;D;228.6338;44;20.482;3;1.41;208;260.29;14.50433538;35.92426078;0;0;1;N;3.192038;46;46;11;5;5;248.4474;0;0.7218401;-0.0482921;25.94;0;25.94;40.474;1542.46;
35.9242984432097;14.5045591854936;15:16:56.91;6/29/2017;9;1.451;357.64;2.27258492511768;0.92;355.1;0.24;3.16;-4.5;28.8;.02;40.32;40.33;82.5;142;541.1;15.6;-9.1;D;228.6338;44;20.626;3;1.47;208;258.31;14.50433538;35.92426078;0;0;1;N;3.923292;76;76;11;5;5;244.1221;0;0.7526892;-9.209819E-02;26;0;26;40.333;1542.443;
35.9243031892701;14.5045577064294;15:16:57.96;6/29/2017;9;1.124;356.34;2.27258492511768;0.92;335.9;341.74;0.33;-1.13;28.8;.02;40.82;40.84;82.5;91;541.1;15.69;-5.8;D;356.7692;44;20.609;3;1.19;208;256.8;14.50433538;35.92426078;0;0;1;N;4.466126;59;59;11;5;5;240.8678;0;0.6104377;-1.638811E-02;26;0;26;40.244;1542.348;
35.92430655239;14.5045531884762;15:16:58.98;6/29/2017;9;1.26;329.53;2.27258492511768;0.92;329.8;335.83;1.97;-25.9;28.8;.03;40.39;40.43;82.5;91;541.1;15.69;-5.8;D;356.7692;44;20.303;3;1.06;208;255.51;14.50433538;35.92426078;0;0;1;N;4.862333;68;68;11;5;5;238.304;0;0.5457144;2.796982E-02;26;0;26;40.425;1542.544;
35.9243111790668;14.5045494499297;15:17:00.05;6/29/2017;9;0.965;337.67;2.27258492511768;0.92;318;324.33;2.8;-8.9;28.8;.02;40.64;40.66;82.5;55;541.0;15.71;-3.5;D;590.1818;44;20.113;3;1.16;208;253.86;14.50433538;35.92426078;0;0;1;N;5.395966;68;68;11;5;5;235.5905;0;0.5907401;8.531521E-02;26;0;26;40.353;1542.466;
35.9243139230464;14.5045498245988;15:17:01.07;6/29/2017;9;0.66;343.9;2.27258492511768;0.92;327;333.12;1.93;-3.75;28.9;.01;40.61;40.62;82.5;55;541.0;15.71;-3.5;D;590.1818;44;20.232;3;0.78;208;253.06;14.50433538;35.92426078;0;0;1;N;5.719011;69;69;11;5;5;234.0276;0;0.4010079;-2.617883E-03;26;0;26;33.033;1534.574;
35.9243172744227;14.5045459859192;15:17:02.09;6/29/2017;9;1.255;317.87;2.27258492511768;0.92;322.4;328.64;0.74;3.22;28.9;.01;40.45;40.46;82.5;55;541.0;15.71;-3.5;D;590.1818;44;20.014;3;0.84;208;251.75;14.50433538;35.92426078;0;0;1;N;6.097672;61;61;11;5;5;232.2705;0;0.4311539;1.158724E-02;26;0;26;40.392;1542.506;
35.9243209922696;14.5045380399245;15:17:03.11;6/29/2017;9;1.427;309.41;2.27258492511768;0.92;307.4;313.9;-0.77;-1.89;28.9;.02;41.22;41.23;82.5;106;541.0;15.59;-6.8;D;306.2264;44;19.472;3;1.08;208;249.93;14.50433538;35.92426078;0;0;1;N;6.514765;52;52;11;5;5;230.4262;0;0.5519454;7.059775E-02;26;0;26;40.37;1542.484;
35.9243258527512;14.5045313866327;15:17:04.18;6/29/2017;9;1.487;311.09;2.27258492511768;0.92;301.8;308.34;1.7;-14.5;28.9;.01;39.99;40.01;82.5;106;541.0;15.59;-6.8;D;306.2264;44;19.106;3;1.31;208;247.8;14.50433538;35.92426078;0;0;1;N;7.024973;63;63;11;5;5;228.2952;0;0.6748763;-6.429738E-04;26;0;26;40.35;1542.461;
35.9243311512623;14.5045234401546;15:17:05.20;6/29/2017;9;1.667;311.26;2.27258492511768;0.92;299.4;305.94;-0.15;-3.58;28.9;.01;40.23;40.23;82.5;106;541.0;15.59;-6.8;D;306.2264;44;18.682;3;1.49;208;245.3;14.50433538;35.92426078;0;0;1;N;7.643724;56;56;11;5;5;225.8861;0;0.7669494;4.894494E-02;26;0;26;40.372;1542.484;
35.9243338414204;14.5045150654468;15:17:06.24;6/29/2017;9;1.487;299.9;2.27258492511768;0.92;295.3;301.83;2.1;-5.71;28.9;.02;40.10;40.11;82.5;121;540.8;15.51;-7.8;D;268.1653;44;18.130;3;1.54;208;243.44;14.50433538;35.92426078;0;0;1;N;7.948195;70;70;11;5;5;224.7675;0;0.7874756;5.212812E-02;26;0;26;40.292;1542.398;
35.9243349822094;14.5045068663402;15:17:07.27;6/29/2017;9;1.435;292.17;2.27258492511768;0.92;285.6;292.02;1.84;-7.43;28.9;.03;39.83;39.86;82.5;121;540.8;15.51;-7.8;D;268.1653;44;17.530;3;1.51;208;241.99;14.50433538;35.92426078;0;0;1;N;8.101254;68;68;11;5;5;224.2211;0;0.774603;7.312278E-02;26.02;0;26.02;40.246;1542.397;
35.9243363075944;14.5044994619812;15:17:08.33;6/29/2017;9;1.417;290.08;2.27258492511768;0.92;283;289.36;-0.22;-2.5;28.9;.01;39.63;39.63;82.5;121;540.8;15.51;-7.8;D;268.1653;44;17.015;3;1.45;208;240.49;14.50433538;35.92426078;0;0;1;N;8.244048;56;56;11;5;5;223.7208;0;0.7457355;3.715016E-02;26.06;0;26.06;40.081;1542.308;
35.9243364709732;14.5044928811379;15:17:09.36;6/29/2017;9;0.986;281.89;2.27258492511768;0.92;275.3;281.44;0.46;-8.5;28.8;.01;39.40;39.41;82.5;74;540.8;15.42;-4.8;D;438.4865;44;16.510;3;1.18;208;239.42;14.50433538;35.92426078;0;0;1;N;8.305785;66;66;11;5;5;223.5072;0;0.6044502;0.0289935;26.06;0;26.06;40.19;1542.425;
35.9243357756705;14.5044869107212;15:17:10.38;6/29/2017;9;1.276;278.87;2.27258492511768;0.92;265.8;271.55;0.9;-0.46;28.9;.02;40.07;40.09;82.5;74;540.8;15.42;-4.8;D;438.4865;44;16.008;3;1.21;208;238.68;14.50433538;35.92426078;0;0;1;N;8.257679;62;62;11;5;5;223.6735;0;0.6204806;5.065682E-02;26.06;0;26.06;40.047;1542.273;
35.9243355084088;14.5044800903975;15:17:11.42;6/29/2017;9;1.156;275.46;2.27258492511768;0.92;264.5;270.19;-2.42;-5.06;28.9;.01;40.05;40.07;82.5;74;540.8;15.42;-4.8;D;438.4865;44;15.470;3;1.2;208;237.59;14.50433538;35.92426078;0;0;1;N;8.238788;43;43;11;5;5;223.739;0;0.6137255;6.865184E-02;26.06;0;26.06;40.102;1542.332;
35.9243345196753;14.5044724021059;15:17:12.43;6/29/2017;9;1.403;265.85;2.27258492511768;0.92;258.8;264.18;1.8;-12.1;28.9;.00;39.47;39.47;82.5;74;540.8;15.42;-4.8;D;438.4865;44;14.828;3;1.3;208;236.51;14.50433538;35.92426078;0;0;1;N;8.141601;68;68;11;5;5;224.0788;0;0.7261809;1.415158E-02;26.06;0;26.06;40.097;1542.325;
35.9243331336859;14.5044626214621;15:17:13.46;6/29/2017;9;1.586;264.7;2.27258492511768;0.92;254.2;259.3;-1.04;-0.92;28.9;.02;39.94;39.96;82.5;74;540.8;15.42;-4.8;D;438.4865;44;14.012;3;1.56;208;235.04;14.50433538;35.92426078;0;0;1;N;8.004937;51;51;11;18;18;224.5637;0;0.8019886;1.728428E-02;26.06;0;26.06;40.121;1542.352;
35.9243302082257;14.5044524966292;15:17:14.51;6/29/2017;9;1.716;255.57;2.27258492511768;0.92;248.6;253.33;1.6;-10.9;28.9;.00;40.00;40.01;83;113;518.4;15.48;-7.3;D;275.2567;44;13.079;3;1.64;208;233.91;14.50433538;35.92426078;0;0;1;N;7.70742;67;67;11;39;39;225.6485;0;0.8410844;4.989929E-02;26.06;0;26.06;40.166;1542.399;
35.9243262056531;14.5044426727173;15:17:15.55;6/29/2017;9;1.612;252.38;2.27258492511768;0.92;242.6;246.9;1.69;-3.1;28.8;.03;39.54;39.57;83;113;518.4;15.48;-7.3;D;275.2567;44;12.102;3;1.59;208;233.14;14.50433538;35.92426078;0;0;1;N;7.280538;67;67;11;63;63;227.2782;0;0.815994;7.929459E-03;26.13;0;26.08;40.196;1542.48;
35.9243241013978;14.5044336166038;15:17:16.60;6/29/2017;9;1.793;255.61;2.27258492511768;0.92;240.5;244.64;1.26;-8.4;28.7;.02;39.36;39.38;83;113;518.4;15.48;-7.3;D;275.2567;44;11.312;3;1.6;208;231.6;14.50433538;35.92426078;0;0;1;N;7.051406;65;65;11;73;73;228.1891;0;0.8249971;-2.935456E-02;26.13;0;26.13;39.683;1542.04;
35.9243209853929;14.5044248717506;15:17:17.61;6/29/2017;9;1.647;251.81;2.27258492511768;0.92;235.2;238.92;1.67;-5.61;28.8;.01;39.68;39.70;82.3;91;540.6;15.69;-5.8;D;356.4395;44;10.481;3;1.6;208;230.41;14.50433538;35.92426078;0;0;1;N;6.735717;67;67;11;94;94;229.4875;0;0.8253586;-1.045374E-02;26.13;0;26.13;39.624;1541.976;
35.9243156424554;14.5044157217554;15:17:18.66;6/29/2017;9;1.669;235.55;2.27258492511768;0.92;233.2;236.76;1.18;-2.41;28.7;.02;39.55;39.57;82.3;91;540.6;15.69;-5.8;D;356.4395;44;9.467;3;1.63;208;229.99;14.50433538;35.92426078;0;0;1;N;6.380457;64;64;11;108;108;232.1001;0;0.839766;-4.752634E-03;26.13;0;26.13;39.551;1541.898;
35.9243131666667;14.5044088333333;15:17:19.69;6/29/2017;9;1.79;238.79;2.27258492511768;0.92;227.6;230.69;-1.13;-2.48;28.8;.01;39.72;39.73;82.3;91;540.6;15.69;-5.8;D;356.4395;44;8.675;3;1.65;208;229.5;14.50433538;35.92426078;0;0;1;N;5.663831;48;48;11;142;142;234.2913;0;0.8464553;-1.444879E-02;26.13;0;26.13;39.729;1542.089;
35.9243063852429;14.5043972339687;15:17:20.75;6/29/2017;9;2.225;234.79;2.27258492511768;0.92;230.8;234.16;-0.86;-1.76;28.8;.01;39.53;39.55;82.1;135;540.5;15.52;-8.7;D;240.2222;44;7.534;3;1.91;208;227.81;14.50433538;35.92426078;0;0;1;N;5.315924;52;52;11;140;140;236.9177;0;0.9808382;-8.573936E-03;26.13;0;26.13;39.627;1541.979;
35.924300572868;14.5043889418566;15:17:21.78;6/29/2017;9;1.887;231.57;2.27258492511768;0.92;228.4;231.56;2.36;-7.75;28.8;.02;39.34;39.36;82.1;135;540.5;15.52;-8.7;D;240.2222;44;6.547;3;1.96;208;227.59;14.50433538;35.92426078;0;0;1;N;4.53299;71;71;11;158;158;240.0836;0;1.007561;1.556877E-02;26.13;0;26.13;39.666;1542.022;
35.9242958492916;14.5043801532696;15:17:22.79;6/29/2017;9;1.917;232.66;2.27258492511768;0.92;229.9;233.18;0.61;-7.52;28.9;.01;39.53;39.54;82.1;97;540.4;15.65;-6.2;D;334.2681;44;5.610;3;1.87;208;226.08;14.50433538;35.92426078;0;0;1;N;3.901327;63;63;11;161;161;242.9919;0;0.9630247;0.0107187;26.13;0;26.13;39.73;1542.09;
35.9242911413793;14.504372468559;15:17:23.84;6/29/2017;9;1.414;233.48;2.27258492511768;0.92;228.5;231.67;3.55;-15.9;28.9;.03;39.04;39.07;82.1;97;540.4;15.65;-6.2;D;334.2681;44;4.749;3;1.88;208;224.82;14.50433538;35.92426078;0;0;1;N;3.357033;78;78;11;175;175;246.0114;0;0.9651385;-4.261049E-02;26.19;0;26.19;39.626;1542.116;
35.9242866011198;14.5043670903444;15:17:24.88;6/29/2017;9;1.252;228.49;2.27258492511768;0.92;232.5;236;2.72;-19.1;28.8;.03;38.49;38.51;82.1;97;540.4;15.65;-6.2;D;334.2681;45;105.890;3;1.53;208;268.17;14.50319439;35.92425607;-2.98704;35.52596;1;N;2.947217;213;213;-25;196;196;257.2971;0;0.7848279;-2.654914E-02;26.19;0;26.19;36.302;1538.541;
35.9242834443311;14.5043614201903;15:17:25.91;6/29/2017;9;1.661;237.33;2.27258492511768;0.92;237.3;241.19;-0.57;5.62;28.8;.02;39.06;39.08;82.1;68;540.3;15.45;-4.4;D;476.7353;45;105.368;3;1.38;208;268.35;14.50319439;35.92425607;-2.98704;35.52596;1;N;2.588;213;213;-25;182;182;257.9611;0;0.7086557;5.962092E-02;26.19;0;26.19;39.737;1542.236;
35.924278339233;14.5043544890101;15:17:26.96;6/29/2017;9;1.6;229.73;2.27258492511768;0.92;242.7;247;-2.47;-13.3;28.8;.04;40.21;40.25;82.1;68;540.3;15.45;-4.4;D;476.7353;45;104.728;3;1.54;208;268.65;14.50319439;35.92425607;-2.98704;35.52596;1;N;2.026133;213;213;-25;170;170;259.6255;0;0.7895339;7.084998E-02;26.19;0;26.19;39.774;1542.277;
35.9242742881531;14.5043481677348;15:17:27.97;6/29/2017;9;1.471;232.49;2.27258492511768;0.92;255;260.15;-3.51;-10.2;28.8;.04;39.79;39.83;82.1;68;540.3;15.45;-4.4;D;476.7353;45;104.148;3;1.48;208;268.89;14.50319439;35.92425607;-2.98704;35.52596;1;N;1.556373;213;213;-25;138;138;261.178;0;0.7497516;0.1377965;26.19;0;26.19;39.802;1542.307;
35.924271198578;14.5043368610774;15:17:28.98;6/29/2017;9;1.92;246.07;2.27258492511768;0.92;259.1;264.5;-1.48;-14.3;28.7;.03;39.45;39.48;82.1;93;540.3;15.76;-5.9;D;348.5806;45;103.122;3;1.55;208;269.07;14.50319439;35.92425607;-2.98704;35.52596;1;N;1.195467;213;213;-25;114;114;261.7326;0;0.7918183;0.1119503;26.19;0;26.19;39.87;1542.38;
35.9242705536119;14.5043258490594;15:17:30.05;6/29/2017;9;1.841;254.26;2.27258492511768;0.92;269.2;275.11;-4.76;1.54;28.7;.03;39.25;39.29;82.1;93;540.3;15.76;-5.9;D;348.5806;45;102.127;3;1.76;208;269.1;14.50319439;35.92425607;-2.98704;35.52596;1;N;1.085391;213;213;-25;83;83;261.9483;0;0.9027727;7.061595E-02;26.19;0;26.19;39.902;1542.415;
35.9242683441357;14.5043179719683;15:17:31.07;6/29/2017;9;1.653;248.84;2.27258492511768;0.92;277.6;283.82;-4.74;-9.4;28.8;.06;38.60;38.67;82.1;93;540.3;15.76;-5.9;D;348.5806;45;101.412;3;1.64;208;269.23;14.50319439;35.92425607;-2.98704;35.52596;1;N;0.838832;213;213;-25;62;62;263.6961;0;0.8320286;0.1397518;26.19;0;26.19;39.907;1542.422;
35.9242658198303;14.5043111306919;15:17:32.09;6/29/2017;9;1.491;249.35;2.27258492511768;0.92;288.9;295.37;-4.33;-12.9;28.7;.05;38.88;38.93;82.1;89;540.2;15.61;-5.7;D;364.1798;45;100.792;3;1.5;208;269.39;14.50319439;35.92425607;-2.98704;35.52596;1;N;0.5541866;213;213;-25;33;33;265.7283;0;0.746034;0.1941184;26.19;0;26.19;39.803;1542.309;
35.9242665794701;14.504302240757;15:17:33.10;6/29/2017;9;1.777;267.77;2.27258492511768;0.92;290.9;297.4;-5.18;-13.1;28.7;.06;39.03;39.09;82.1;89;540.2;15.61;-5.7;D;364.1798;45;99.990;3;1.47;208;269.33;14.50319439;35.92425607;-2.98704;35.52596;1;N;0.6413481;213;213;-25;26;26;265.1049;0;0.7297867;0.198888;26.19;0;26.19;39.786;1542.291;
35.9242686101725;14.5042913179988;15:17:34.12;6/29/2017;9;1.748;272.43;2.27258492511768;0.92;296.8;303.34;-7.64;-4.83;28.8;.09;38.71;38.80;82.1;89;540.2;15.61;-5.7;D;364.1798;45;99.007;3;1.74;208;269.2;14.50319439;35.92425607;-2.98704;35.45813;1;N;0.8562971;213;213;-25;5;5;263.5724;0;0.8609849;0.2473966;26.25;0;26.21;39.718;1542.267;
35.9242711371344;14.5042856501339;15:17:35.15;6/29/2017;9;1.088;279.9;2.27258492511768;0.92;305.6;312.12;-8.9;-5.66;28.8;.11;38.82;38.92;82.1;88;540.1;15.71;-5.6;D;368.25;45;98.500;3;1.45;208;269.03;14.50319439;35.92425607;-2.98704;35.45813;1;N;1.117568;213;213;-25;5;5;261.7215;0;0.7317826;0.1454643;26.25;0;26.25;39.516;1542.142;
35.9242746466017;14.5042793238974;15:17:36.18;6/29/2017;9;1.088;279.9;2.27258492511768;0.92;306;312.51;-11.7;-16.9;28.8;.17;37.91;38.08;82.1;88;540.1;15.71;-5.6;D;368.25;45;97.937;3;1.37;208;268.79;14.50319439;35.92425607;-2.98704;35.0844;1;N;1.524981;213;213;-25;5;5;264.8445;0;0.6890234;0.1510175;26.25;0;26.25;39.55;1542.183;
35.9242777989753;14.50427140955;15:17:37.19;6/29/2017;7;1.088;279.9;2.27258492511768;1.02;311.2;317.65;-13.3;0.18;28.8;.17;38.52;38.70;82.1;82;540.1;15.47;-5.3;D;395.1951;45;97.231;3;1.48;208;268.58;14.50319439;35.92425607;-2.98704;35.0844;1;N;1.877789;206;206;-25;5;5;263.7266;0;0.7030215;0.2956086;26.25;0;26.25;39.373;1541.994;
35.9242806215449;14.5042653943915;15:17:38.20;6/29/2017;6;1.088;279.9;2.27258492511768;1.16;313.7;320.12;-20.3;-18.1;28.8;.24;37.66;37.90;82.1;82;540.1;15.47;-5.3;D;395.1951;45;96.696;3;1.29;208;268.39;14.50319439;35.92425607;-2.98704;35.0844;1;N;2.183969;164;164;-25;5;5;262.7602;0;0.6249804;0.1915227;26.25;0;26.25;39.206;1541.82;
35.9242840552752;14.5042589990114;15:17:39.22;6/29/2017;9;1.088;279.9;2.27258492511768;1.02;317.1;323.45;-18.8;10.8;28.8;.34;37.62;37.97;82.1;82;540.1;15.47;-5.3;D;395.1951;45;96.131;3;1.12;208;268.15;14.50319439;35.92425607;-2.98704;34.91135;1;N;2.583464;170;170;-25;5;5;261.5052;0;0.5400604;0.2078161;26.25;0;26.25;39.052;1541.661;
35.9242860126085;14.504239943974;15:17:40.23;6/29/2017;7;1.088;279.9;2.27258492511768;1.67;307.1;313.6;-20.7;1.41;28.8;.50;38.76;39.26;82.1;133;540.0;15.65;-8.5;D;243.609;45;95.644;3;1.3;208;267.96;14.50319439;35.92425607;-2.98704;34.91135;1;N;2.887362;159;159;-25;5;5;260.5557;0;0.6565196;0.1329399;26.25;0;26.25;38.63;1541.219;
35.9242852046147;14.5042264008714;15:17:41.25;6/29/2017;0;1.088;279.9;2.27258492511768;99.99;308.7;315.19;-20.8;10.7;28.8;.75;37.34;38.09;82.1;133;540.0;15.65;-8.5;D;243.609;45;95.046;3;1.59;208;267.71;14.50319439;35.92425607;-2.98704;34.91135;1;N;3.261367;158;158;-25;5;5;259.3942;0;0.7986046;0.1821706;26.25;0;26.25;38.003;1540.567;
35.9242843966193;14.5042128577691;15:17:42.26;6/29/2017;0;1.088;279.9;2.27258492511768;99.99;301.4;307.94;-18.5;2.43;28.8;.97;36.49;37.46;82.1;133;540.0;15.65;-8.5;D;243.609;45;94.344;3;1.68;208;267.42;14.50319439;35.92425607;-2.98704;34.41495;1;N;3.708774;170;170;-25;5;5;258.016;0;0.8552362;0.1156336;26.31;0;26.31;37.879;1540.597;
35.9242835886224;14.504199314667;15:17:43.27;6/29/2017;0;1.088;279.9;2.27258492511768;99.99;298.6;305.14;-19;8.7;28.8;1.22;36.52;37.74;82.1;183;539.9;15.64;-11.7;D;177.0164;45;93.557;3;1.86;206;267.12;14.50319439;35.92425607;-2.98704;34.41495;1;N;4.175221;168;168;-25;5;5;256.5937;0;0.9528558;9.572046E-02;26.29;0;26.29;37.356;1540.011;
35.924282780624;14.5041857715653;15:17:44.29;6/29/2017;0;1.088;279.9;2.27258492511768;99.99;290.6;297.09;-20.5;-1.2;28.7;1.48;36.08;37.56;82.1;183;539.9;15.64;-11.7;D;177.0164;45;92.718;3;1.9;204;266.79;14.50319439;35.92425607;-2.98704;34.30673;1;N;4.671366;162;162;-25;5;5;255.0987;0;0.9751593;5.413022E-03;26.25;0;26.25;37.467;1540.059;
35.924281972624;14.5041722284638;15:17:45.30;6/29/2017;0;1.088;279.9;2.27258492511768;99.99;283.8;290.18;-21.9;11.1;28.8;1.71;35.22;36.93;82.1;183;539.9;15.64;-11.7;D;177.0164;45;91.837;3;1.98;203;266.49;14.50319439;35.92425607;-2.98704;34.25923;1;N;5.106022;150;150;-25;11;11;253.8053;0;1.029808;-4.671333E-02;26.31;0;26.31;36.739;1539.438;
35.9242811646226;14.5041586853626;15:17:46.35;6/29/2017;0;1.088;279.9;2.27258492511768;99.99;273.6;279.68;-19.8;8;28.8;2.03;34.45;36.49;82.1;165;539.8;15.57;-10.6;D;196.2909;45;90.783;3;1.96;201;266.24;14.50319439;35.92425607;-2.98704;33.44218;1;N;5.468841;164;164;-25;41;41;252.7382;0;1.009056;-5.735954E-02;26.31;0;26.31;36.146;1538.827;
35.9242803566196;14.5041451422616;15:17:47.36;6/29/2017;0;1.088;279.9;2.27258492511768;99.99;267.5;273.33;-18.6;-1.8;28.7;2.34;35.06;37.40;82.1;165;539.8;15.57;-10.6;D;196.2909;45;89.788;3;1.91;200;266.07;14.50319439;35.92425607;-2.98704;33.44218;1;N;5.674726;171;171;-25;56;56;252.1381;0;0.9773473;-7.802618E-02;26.31;0;26.31;36.618;1539.359;
